Mixture	NaiveCD4	NaiveCD8	nB	NK	PC	Mono	M0	M1	M2	iDC	mDC	PMN	cm8	em8	Eo	Tregs	em4	ed8	Mg	cm4	Er	mB	CD8TIL
Y-3938-cfDNA	950.4551689028889	618.2675180018387	1491.4057104104816	1276.8099139926117	0	1952.9703396307102	578.4719081610167	1805.073998436829	1980.0137608201296	623.4983130462931	723.6491629641481	4904.260089493519	1588.35680215572	1954.6659635454098	8393.007684872393	807.7768669516344	2438.1746522309904	2721.2384046153206	1817.1331753624288	1174.4934103233363	1720.5857534107356	2566.4220154632408	60.64759722222219
Y-3941-cfDNA	506.90503277765487	357.4831118971926	1108.7867599082542	1361.9007747373444	0	2814.4048183156083	676.3403098269666	1747.556952840847	1584.1672215957683	767.7510692891019	749.8694802090721	9512.754484420375	880.7391577346392	1123.5091660570881	10138.352643066086	544.5408210571777	1400.4475989633743	2001.8016207485612	2095.529342060588	687.9811556345533	1786.4205021915934	1465.8996817664263	56.65301944444441
tot-66-cfDNA	307.2008649646719	212.63580623609136	682.281794701837	808.3968645958768	0	1556.1835575629607	365.1491901830824	949.9538471651903	700.4582233911631	445.65644038252293	448.8189780135186	5705.618959080218	579.5055111499423	759.6181471522704	8025.722032251792	383.8621580749855	908.5104212946301	1175.4630262130886	1889.2555768677385	420.8386718268707	1511.5967416903734	876.8811486336645	33.54565000000002
tot-67-cfDNA	356.0704359547359	194.28861942431422	632.7603502273316	828.0229138339937	0	1367.6393119320123	291.9183163209141	909.2748560845833	644.7048392666435	448.03175014923795	445.47491987951076	3894.3611178671963	644.460967971141	823.0451144734341	8017.548972619844	425.6136507625675	1109.232372269551	1247.8626782785002	2558.5140903437864	457.5846524462485	2017.2326685960827	838.1797283265616	20.521083333333337
tot-72-cfDNA	453.25595013047985	335.6036850148117	916.2494822770396	1103.947276720007	0	1577.044157978051	479.88336631838513	1259.5257638302203	1088.0718192326053	572.2365618294896	466.7777318268706	7483.553426845883	676.0881411162829	885.466093272357	8880.654056274749	443.7876666102736	1007.5796558688255	1479.5159656051153	2680.909693283086	564.9936755963647	2314.7696623403504	1192.406226068353	48.62385833333331
tot-PH1-cfDNA	580.4088249118882	397.83066570859825	1275.1081202633322	1535.65912866574	0	1752.3996396516181	605.3463018986753	1599.4448401835905	1453.423434875502	715.2332221627418	686.6727050470714	8611.844555031277	701.0039573148166	834.7728282196313	8271.150289501868	504.5910965118474	1016.2666781914965	1680.0211827022729	3690.46840091348	599.5998628657471	3317.533265662653	1454.0406186056775	54.10662222222221
tot-PH16-cfDNA	551.3189523789888	385.71660249149386	1158.748902823535	1624.0000333232404	0	1449.401253370735	499.4084090228617	1557.2723971112543	1330.2510837746916	700.1372793834315	580.4292586434593	5372.901866334021	793.0071815648766	937.432585509048	8181.850858608225	492.5895925908569	1039.764029291472	1816.437345939346	4336.6595234419	605.09877994646	4087.358233553742	1317.1910280670152	63.66296527777772
tot-PH17-cfDNA	483.2921645766565	332.59622564074056	1073.7515546714685	1331.678960624822	0	1923.8747533138871	533.760972481138	1475.8780922725593	1351.6832217708682	611.6979568448107	580.0245563593081	6838.097297386699	682.407412696535	849.2474016719932	10055.692653560725	464.93439932391766	1021.294356482112	1706.0759669082743	2810.999223585644	512.8462021296979	2636.5224159593427	1387.7153447320004	64.68051944444437
tot-PH4-cfDNA	641.6170655929783	421.6565418633879	1304.728515346352	1638.3841193127594	0	2341.2120495600916	696.2476302974011	1836.09989438462	1720.859597783441	758.7741545666482	751.1368678390261	8836.664887456483	775.7839524091506	1016.5623215450364	8570.599706045195	504.19381853222535	1156.41601208296	1919.4966225998016	3193.294492611094	625.0405035497255	2970.944494570742	1636.3887230383605	60.106241666666655
tot-PH7-cfDNA	450.661584037654	304.1388593768893	885.8191007105767	1088.8177497096397	0	1947.9556102327588	496.59021427091943	1382.663990122166	1119.3609349820922	584.249360325018	565.7741098672427	5861.415429923091	748.3500756668199	997.8328366190515	8522.254220020204	467.80671358388986	1176.4359936651472	1519.1404038042695	2652.951214264317	571.2385222395285	2160.0831602580556	1192.116133175506	33.65854444444446
tot-YUCLUE_20-3998-cfDNA	490.40828144532674	340.9233464690221	944.4839426482565	1261.6791616920843	0	1683.0437590017755	515.2503679338759	1379.9998032490473	1269.881840438415	638.8723293205345	513.3433235410279	7715.127513821661	788.4153414436415	993.4964110136137	7619.432472518326	454.2830632518793	1186.3996930950236	1878.22361403418	2664.614761347944	556.9732637915145	2363.5760337999245	1391.3162653928036	44.435908333333316
tot-YUMARS_15-3443-cfDNA	406.2536189693803	289.36647653823354	794.3059298810986	1205.4857981740288	0	1774.251663521459	477.76682510683577	1251.5027412974225	1017.0266484279782	489.5812496368105	515.1010518347817	4996.823859540592	661.0221591911045	911.4978693927643	7216.08319584849	377.2146224198716	1017.2890107281515	1539.719763244316	2089.4163611456415	459.61697214436225	1860.818712596	1119.4758774554832	36.378493055555545
tot-YUMICRO_20-4006-cfDNA	569.0839292949204	419.98667347582256	1090.2521332517883	1001.720149660789	0	1415.77835305445	544.0312361333947	1685.6403939221466	1570.2390352915934	496.7381175889784	684.3661332533826	3724.2183761066726	956.2563990579408	1194.547040322237	5607.996226884626	462.57213640846925	1473.804322539724	1489.257218513132	1658.3480291146618	699.7267496163444	1276.5147611672187	1499.4148819537397	35.391311111111115
tot-YUMOTE_17-3755-cfDNA	414.916821924398	314.0414329635933	853.7039492555505	816.5727781581277	0	1551.319237486539	478.5724639134123	1415.5802511112722	1067.5828794339504	411.5141878770773	457.5885175968247	4187.287941630408	740.5843325690495	917.2030851606836	5460.560632203566	385.5185308308915	1136.8743183738413	1230.9438957233301	1803.7868538859948	535.6554827498537	1628.3944078845107	1255.279597132417	34.691616666666675
tot-YUPRAF_19-3925-cfDNA	407.3511182407208	288.3253468662007	758.2540689111753	965.8993463993329	0	1662.908846575725	411.5837574605765	1170.4878258547333	993.3112904180701	435.4862963212868	465.49932398230567	4922.056520992013	750.9295924055516	939.8071176945541	8013.231131803137	388.63290368405	1093.5572067376127	1632.6877557097946	1426.5783605677682	555.8705813617546	1265.1167809089632	1034.254388416327	42.99784027777776
tot-YUREIL_17-3713-cfDNA	357.45346666664034	217.4386480936116	644.592100662768	869.6387456934718	0	1473.7201026232763	409.2562953021527	1055.5248607204317	888.914792721344	432.7189124136184	420.68160287430095	7764.012876155508	467.0700787360569	632.699371825022	5482.164920501285	287.03662013691826	776.1054280579874	1101.7757406394628	1609.6560014570907	423.06919116315777	1476.7881061040596	915.8452600339086	45.685055555555536
tot-YUSTRAW_20-4002-cfDNA	411.1579239944324	333.7908870568959	719.727279565829	1465.7000563477466	0	1749.3624155547975	462.96814244193024	1162.7148514924315	1063.4977876888515	544.6088720072469	527.8991188708317	8109.545724629146	561.5815611525277	835.5467170660576	7684.414108665272	327.49293949130686	949.7869858326218	1839.1486414467922	1488.9322543748176	458.9278405811329	1156.139394708868	1030.7697034325702	55.68438888888885
tot-YUTAUR_19-3926-cfDNA	334.7152426895526	235.92991227762266	692.8111401948719	695.271073149503	0	1022.733858217443	318.19182349413745	787.1442594546377	744.160056573642	388.60430952685414	397.87916918245185	5313.018929065733	594.9853423060331	672.7874845093248	3879.1634893444416	287.3690398231574	838.8158139879188	1020.9026461143715	1378.717194866249	378.5349425565442	1082.9497455309902	999.2299207872809	28.3766138888889
tot-YUTHEA_20-4000-cfDNA	489.987383853232	328.72366143066586	1067.7216035552028	1140.3780926409788	0	1630.5124957221951	493.6455760697816	1405.082456843417	1224.4971763974945	563.2163233949206	556.3923620366071	6201.590640028837	899.5142746520423	1015.5029193911705	7563.207586245738	427.32471287161366	1337.3694030080462	1582.4962904055405	2756.9447857755663	564.1622089307906	2613.045936333373	1572.7548166362012	50.87782063492064
tot-YUVIRTUE_20-4029-cfDNA	456.35206139410735	320.4815128843056	850.7692499671505	1200.0556008932608	0	1696.1743533664774	474.0693030367597	1365.8707968952424	1154.9270425769037	537.7808282086477	511.81125663089523	4310.499909861107	752.9045447215556	936.4061238969948	7575.2011672420695	447.9939455437862	1090.1347010877873	1539.9161218866202	2880.9555020173557	588.169594938958	2517.1117610772726	1172.9405756251508	50.90146388888887
y4-YUEVRY_19_3935-cfDNA	63.11147599133403	54.34236163739584	165.16141179687142	221.22043219376198	0	370.04595073407836	112.28403970098566	258.3525136040623	228.51301135729682	116.90617604048286	114.89213728208112	970.9841445518957	99.52356900561591	116.0782165896638	1189.911603918269	64.73240199883848	130.13035363881121	256.82731322934666	383.0553577011292	81.55477325274657	325.81544141026484	233.30830515343703	9.400972222222222
y4-YUMORF_17_3654-cfDNA	384.14705093452966	267.3395847046327	618.2849260592845	797.6012671772135	0	1071.1076168705893	372.659607713843	1156.4000637304187	809.7668243294205	341.4142203711218	465.68381875979446	3565.8258097874746	794.6607017506248	939.3369926589924	5349.475561278056	447.4682390849979	1503.1595362386452	1111.761495324101	1331.6224152191555	700.7367525477181	1094.3166161917422	1101.4206842924202	20.189055555555555
y4-YUPARK_18_3832-cfDNA	50.68957985503231	42.945634223757246	117.76207521672217	138.6814455712164	0	233.58924941700403	69.87638621331006	163.86193898784032	131.4494113576679	75.05697677123253	77.65922871113344	1177.916073727981	78.42891588658266	92.54912419860536	775.5430028486146	41.37773838148239	116.7487643369218	191.00928105777163	253.32548005332174	54.29198537321272	231.51424347701706	158.18108262159313	4.6477
y4-YUPARK_18_3856-cfDNA	623.620978733338	417.7427837881009	1228.6129626570644	1389.8644861741038	0	2859.075392349022	757.6867881815373	1880.128598394779	1519.1882869054277	822.5960865936125	829.1336310428103	10197.548027674919	997.8664684982307	1279.0446804713263	11622.208488065471	638.5914867546797	1600.2686309144358	1968.5533151818386	2844.2534869582073	745.0028545204625	2488.6839322489504	1568.966566428988	66.54730833333329
